ZIP Code,Average Elevation
85054,502.79813
85044,462.36368
85259,593.40814
85264,866.7805
86544,2105.2466
86538,1669.3173
85941,1748.4059
85530,1143.7059
85296,388.86124
85532,1033.2883
85378,357.00192
85051,368.5098
85029,409.42496
85008,362.7813
86506,2015.7611
86045,1646.3822
86401,1263.6349
85138,373.20435
86409,1050.3796
86429,559.6985
86431,1201.728
85928,1930.6497
85705,705.5698
85364,40.261475
85614,1129.09
85743,733.0048
85755,949.4708
85132,761.7309
85736,1038.8016
85342,831.1393
86343,1687.5529
85192,1028.7578
86052,1808.1473
85334,310.01077
85610,1508.4174
86046,1920.482
85355,392.87592
85730,1032.3998
85363,340.0327
86015,2195.5447
85608,1250.7169
85926,1688.2495
85233,373.22925
85382,376.14325
85201,372.94397
80033,1654.2942
80907,1896.5024
80238,1607.7268
80817,1658.9447
80910,1822.9512
80925,1783.5786
80246,1640.5544
80233,1593.49
81052,1213.4203
80211,1618.851
80202,1585.0292
80651,1480.4717
80498,2970.2898
81091,2604.0962
80432,2943.239
80528,1489.8577
81027,1686.3932
80532,2636.3816
80908,2246.0005
80120,1658.8807
81092,1226.3514
80423,2708.9272
81081,1920.8737
80467,2570.3035
81654,2977.693
81526,1750.9852
81655,2468.3262
80475,3029.1345
81646,2736.3225
81019,1823.7708
80840,2064.742
80860,2858.7888
80439,2660.1406
16878,546.86957
16651,495.00333
15767,466.8177
19316,200.35692
19390,137.67615
19362,118.66228
15824,517.92255
19063,75.46818
19008,96.18018
19026,62.654465
19312,120.85072
15101,333.56183
19070,39.1239
19015,29.24074
19014,52.8619
19052,70.06345
15006,333.71307
19036,26.597658
19032,9.292922
18414,348.92206
16738,601.35846
16732,650.7889
15086,333.8588
15031,286.96115
15229,343.15576
85297,394.71564
85295,391.59055
85043,312.90622
85254,435.83243
85251,383.59174
85323,294.18423
85383,519.38745
85373,373.45786
86039,1814.708
85042,444.84988
85045,379.4247
86033,1891.7672
86504,2304.6008
86514,1730.0844
86545,1662.423
86044,1753.6334
86047,1616.1794
85121,364.40298
85929,2074.1028
86440,194.69933
85208,456.74805
85329,301.4406
85304,369.03473
86016,1779.3015
86432,1196.3765
86003,1666.0535
86426,263.34027
86403,175.12355
86040,1689.8047
86515,2183.463
86444,1069.5977
86445,740.66034
85365,372.92453
86001,2405.524
86332,1339.0336
85713,802.2385
85931,2184.5818
85349,48.287537
85356,113.449745
85143,467.6285
85613,1649.1189
85390,739.2169
85357,684.7045
85625,1459.4792
86324,1468.1726
86320,1734.7181
86335,1480.0112
85539,1339.7545
85392,307.30936
85711,779.3636
85749,961.4529
85715,769.6387
85723,748.96423
85709,751.08496
84531,1474.2571
85202,366.5505
85249,380.14786
85206,403.69165
85283,365.2161
85260,440.33347
86510,2020.4213
85337,231.99362
85213,392.81122
84536,1507.5944
85128,454.04022
85147,403.38956
86043,1758.7809
85031,339.27658
86502,1797.8652
86004,1779.7947
86507,2083.5125
80834,1432.7936
81224,3183.8582
80721,1118.0536
81403,2350.843
80728,1280.8398
81050,1310.9219
80746,1182.4166
81062,1421.541
81130,3272.303
81140,2531.999
81154,3089.527
81221,1646.2836
80754,1385.4752
80210,1633.4758
81003,1452.291
81039,1428.4081
81025,1484.6423
81067,1307.5155
81084,1255.0532
80294,1590.8802
80646,1445.2202
80503,1630.1011
80023,1598.5228
80134,1861.6233
80471,2468.5913
80303,1682.6818
80544,1553.5464
80025,2045.3833
81146,2487.0825
81303,2033.8097
81006,1445.1891
80601,1536.3965
80004,1667.6271
81611,3300.356
81645,3295.6484
80615,1478.712
80110,1625.0088
80227,1685.7152
81620,2827.6204
80216,1584.5046
81504,1502.1407
80930,1887.3622
80443,3375.2788
80459,2649.98
80546,1490.8201
81020,2078.806
80231,1671.1714
81524,1585.6082
80247,1670.0878
80105,1594.7819
80446,2852.7783
80133,2202.0513
80448,3185.455
80232,1695.9346
80813,3046.7905
81624,2565.3428
81638,2227.7244
80403,2313.812
81253,2222.2944
80833,1669.5386
80835,1832.1218
80266,1593.3574
80129,1717.1204
80455,2368.5625
80474,2855.1846
80438,3388.942
80480,2733.531
81652,1975.4558
81021,1353.178
81648,1956.9126
81334,1880.3796
83318,1355.3539
83546,1063.7515
83537,787.9354
83634,874.4061
83239,2080.4805
83433,1952.9591
83302,1705.8407
83425,1474.7019
83451,1542.9952
83465,2248.3638
83804,877.6339
83869,845.2605
83705,877.7869
83643,983.6154
83277,1343.3794
83809,853.9346
83602,1402.754
83637,2094.8057
83462,1805.297
83827,955.62726
83850,1176.7147
83466,1796.6104
83203,1358.4556
83825,630.855
83348,1598.8779
87551,2201.152
88201,1263.557
87102,1517.5619
88008,1240.365
87420,1628.223
87313,2006.7814
88124,1369.4572
88126,1292.0139
88012,1356.4814
88230,1095.3336
88435,1565.0747
87830,2187.5745
88029,1296.665
87025,2521.537
87326,2112.8745
88340,2256.183
87018,2114.0906
88345,2196.9673
87046,2268.212
87518,2261.3828
87111,1763.7494
88417,1506.6799
87742,2661.8062
87529,2143.2534
87743,1669.2882
87410,1878.9417
88265,1103.0917
87083,1714.4027
88325,2081.4312
87323,2302.516
87357,2239.1082
87733,1479.2646
87007,1872.7753
87421,1576.4691
87556,2666.5874
87710,2850.5754
87514,2296.0317
87513,2191.9175
88324,1980.7295
87557,2470.799
87512,3021.9075
88354,2192.5476
87723,2548.992
88268,1122.5015
88255,1102.1661
88055,1531.072
15202,284.5095
15046,276.20892
15005,313.0307
16730,449.3037
15056,223.33553
15142,313.82248
15870,589.9052
15122,329.93283
15236,340.81506
15139,259.3294
15332,325.05957
15034,281.86954
15140,287.05243
16117,330.38263
15345,329.92896
15331,324.47656
15022,327.9527
15324,339.45505
15350,331.19003
15377,367.70316
15429,264.0429
15038,234.8847
15078,339.09784
15663,334.31848
15412,293.81076
18103,137.6033
18240,388.0577
18101,100.49361
18202,496.15143
18241,352.88217
16550,194.4109
17938,312.1346
17901,340.24622
17963,256.6651
17959,378.61554
19143,23.501255
17545,148.74
19151,53.98409
18053,235.36198
18951,162.6068
15909,554.4178
18017,111.63503
17025,166.97998
18046,132.36636
16410,319.72467
17723,460.57556
17745,452.25858
17769,486.426
17402,170.2211
16172,306.9229
17763,508.23947
16475,309.26752
17050,132.4935
19567,146.65701
16132,340.08994
16835,250.1455
19550,163.66893
19608,156.99382
16882,477.92783
16112,347.85266
16803,367.52667
16428,343.3492
17236,240.66742
17601,113.35467
16827,481.3906
16802,357.78796
19508,119.12976
15775,509.1713
16403,401.5297
16627,486.59857
16619,629.8055
86441,1064.7202
86437,1397.6117
86438,840.84503
85901,1956.7314
86038,2207.3145
85719,733.43225
86305,1622.0795
85706,783.19196
85653,662.9478
85622,1040.065
85923,2022.3456
85624,1562.365
85324,1053.1075
85140,489.17212
85541,1456.67
86325,1124.0872
86326,1141.8446
85631,974.5276
85141,536.68134
85123,465.21985
85374,383.35965
85626,1209.32
85712,750.55743
85938,2229.37
86011,2101.417
85920,2613.998
85535,835.06805
85942,1589.9812
85648,1244.4143
86028,1694.5638
86313,1617.0431
85343,251.0144
85236,394.23358
85298,400.487
85307,322.92316
85007,327.46548
86520,2056.9841
85746,873.3838
85550,1301.7732
86434,1406.4067
85083,469.23724
85020,409.67758
86508,2028.4354
86021,1493.3828
85933,2062.964
85546,1259.2245
85360,832.86176
86323,1482.2961
85534,1287.1708
85552,988.18787
85606,1433.2369
85118,765.90076
86315,1549.4814
85347,107.36672
85352,120.230255
85131,496.41623
85396,403.37173
86329,1567.0258
86023,1589.377
85747,906.5549
85619,1602.4803
85381,357.98624
85014,349.9565
85927,2764.189
85922,2020.071
85721,743.7582
85224,364.40088
85331,905.17834
87070,2084.6143
87023,1458.2399
87117,1709.5098
88061,1726.9891
88101,1332.4213
87013,2105.4692
88253,1111.9382
87108,1616.8723
88005,1294.5045
88044,1323.2485
88346,2089.4512
87582,1918.3842
87560,2005.5443
88039,2151.157
87015,2063.771
88431,1396.1038
87553,2355.908
87051,1988.3418
87063,1937.7124
87829,2274.9338
87105,1505.9281
87109,1610.8342
87113,1623.5564
87059,2159.335
88048,1201.0433
88410,1424.3438
87578,2586.8643
87531,1983.2482
87412,1996.0725
88003,1205.5569
87517,2137.3147
87732,2847.0012
87031,1592.4873
87941,1249.6096
87736,2167.403
88024,1170.422
88439,1411.6145
87735,2307.2822
88065,1759.8279
87006,1484.8826
87116,1640.6511
87823,1604.282
88009,1367.4219
16625,517.0918
17225,180.28494
16442,439.99738
15738,494.91962
16868,456.51157
17606,121.69935
15760,522.5299
17506,148.51105
15938,681.8367
15962,481.30582
17507,131.51727
19562,154.7309
19534,205.2466
17560,165.72552
17529,125.97077
15952,621.76074
15561,617.9161
15937,542.0405
15544,560.7038
18244,220.39255
18343,159.67856
15926,749.5444
15622,681.6896
15540,724.47363
18212,188.04669
17104,101.35641
17347,147.0965
18058,274.90036
17584,120.07793
17534,132.50044
17565,126.02125
18083,117.049774
15934,631.3927
19511,138.17227
15930,705.5221
19564,103.35981
18235,258.3708
17315,153.34311
15546,591.89233
15936,614.6336
17316,147.6963
19137,3.343876
16877,391.84344
16630,663.1442
17501,132.58601
15955,694.56537
16699,765.9999
17266,224.01709
19129,45.533688
18040,124.69222
17572,129.51877
19504,188.30435
15924,761.21643
15557,660.50995
15551,615.1417
17372,185.76157
18230,521.4918
18030,177.64731
15502,764.9403
15565,650.73645
17318,124.9949
15562,692.836
17327,238.22746
17352,207.66196
17322,218.52164
17366,203.37825
18073,131.12129
18955,164.93213
18964,111.57468
18503,224.48099
15224,286.42603
18901,95.46194
17035,268.27866
18917,169.7084
17058,310.02
15923,437.97153
15677,623.62573
15615,305.49857
15634,338.0433
16053,356.23007
15675,330.69595
15619,361.32816
16035,409.1585
16030,445.7979
16028,380.79153
15626,374.41733
15681,339.67825
15646,505.8213
16222,416.72574
16652,319.91815
16932,568.7844
16939,536.52203
16024,302.5673
16941,662.1119
16223,423.33502
17229,298.23944
15742,505.0375
18628,627.501
15861,536.653
85301,350.52686
85191,453.44714
85338,313.46426
85250,392.4944
85326,314.58014
85262,921.5574
85321,612.0056
85911,1875.6821
85256,388.13336
86031,1777.886
85371,99.63243
86503,1903.2247
85757,768.6138
86505,1944.5574
85040,337.8822
85303,338.85782
85013,345.86432
85003,329.7638
85018,433.42294
86511,2200.2192
86406,467.53558
86442,229.57404
85193,440.46698
86547,1715.9093
86556,2228.1501
85937,1727.1482
85194,445.00552
85501,1266.7118
85395,315.63678
85543,1210.364
86327,1493.5774
85741,693.8623
85611,1527.4625
85536,1147.552
85658,833.57263
85348,524.9068
85346,435.57614
85263,921.33374
85377,758.0021
85544,1721.7002
86336,1499.3003
85632,1455.3547
85750,852.19226
85335,338.51706
85554,1590.908
85553,1053.7172
85340,363.19556
86435,1641.9274
85012,345.93976
85137,849.0955
85637,1534.1332
85531,870.8441
85724,745.1016
85654,625.77075
85248,365.086
85302,360.46664
85305,327.51733
85902,1915.1166
85205,419.8381
85284,363.9365
85028,441.24933
85253,430.46637
85053,397.30627
85034,338.39005
85542,1054.6368
85086,545.9874
86042,1790.5604
85756,825.3819
85004,331.1539
85006,337.22208
86512,1930.1979
80744,1148.9712
81143,2648.8467
81141,2380.1924
81129,2402.717
80624,1434.3893
80543,1474.989
80909,1894.51
81022,1546.4685
80131,1737.976
81125,2319.434
80815,1487.7762
80740,1504.1553
81122,2548.9778
81431,1994.1996
81427,3372.4841
81419,2109.246
80726,1179.404
81410,1635.271
80749,1171.0156
81123,2366.4963
81151,2347.0789
81126,2581.691
81138,2309.553
80239,1618.783
80241,1599.0597
80022,1589.4921
80019,1669.9888
80820,2863.939
81505,1511.4678
81641,2321.637
80524,1569.3998
80902,1842.9791
80220,1631.8514
80420,3606.4587
81506,1548.8665
80512,2659.5388
80864,1778.4
80128,1679.967
80515,2385.2559
80249,1624.4343
80111,1723.1578
81227,2928.6802
80112,1761.0679
80750,1342.6453
81630,2111.808
81523,2246.0571
80734,1146.12
81054,1296.7762
80454,2235.392
80007,1791.0116
80126,1782.0509
80130,1827.4507
81071,1218.4562
80757,1458.9591
80812,1369.7637
80818,1634.5056
81241,3237.7646
81063,1433.934
81416,1913.8776
81055,2610.8167
81401,2056.2244
81331,1949.2644
81327,2086.33
81223,2417.2034
81233,2589.0378
81033,1326.8788
81155,2874.497
81120,2888.066
80650,1560.0114
80206,1625.9303
80905,1839.4224
16242,410.29758
16933,476.8347
16917,553.01514
18464,453.67606
16210,360.89832
18845,372.10287
16943,613.60254
15846,584.49243
17223,337.21268
17233,356.78558
18439,489.51093
17371,185.8075
17363,244.96954
17309,198.4702
17113,126.268524
17034,97.19374
19055,15.114124
17094,217.16821
17842,238.36353
18054,122.00675
18972,136.26451
18411,393.2658
15627,425.2953
15944,487.4548
16045,331.54044
16049,388.31232
18405,342.715
16915,649.7526
16746,593.68616
15860,500.61557
15635,336.1053
16022,361.8298
16695,481.00095
18461,423.13586
15857,562.04974
15711,495.001
16622,426.50525
16674,470.80713
16685,408.13712
15776,425.1409
15780,381.9059
16926,411.81247
18832,453.66147
15747,394.40982
15736,373.20352
15536,473.38455
16313,526.0124
18424,574.58136
15727,375.19083
18444,500.26605
16352,527.1932
16211,385.64465
15539,415.11298
16434,484.2251
16420,472.03305
19115,46.032623
19383,112.81304
16235,459.54773
18701,166.25275
16258,459.36804
16145,414.5806
18249,344.40024
17860,255.58676
19004,69.43301
18471,385.65933
18452,278.40878
19090,91.06624
16374,411.96304
17764,480.71054
18331,227.25464
17061,190.36783
16263,381.42654
15730,465.59262
18417,411.62405
15832,494.7141
15863,443.31296
15732,377.81522
17004,328.5502
15701,406.42627
17054,178.2229
15344,335.8175
15752,328.64328
15731,310.72577
16405,475.09042
15346,305.74457
15315,330.8297
15260,274.6307
19438,84.16405
18704,200.15935
18702,481.0198
17068,236.91269
18622,304.25415
17829,207.49579
19034,68.28607
16323,406.033
18434,425.79184
18222,371.94714
18660,306.25906
18634,240.03209
17751,369.06787
18347,527.7926
18344,466.71298
18330,338.45453
18355,465.54758
16328,377.68073
16111,387.1682
17353,356.64334
18929,86.42474
18950,27.335192
18708,350.33594
18644,339.05557
18630,343.41864
17748,208.61104
17040,293.57733
15425,431.9172
15456,401.8203
16311,399.76788
17018,212.74635
16440,396.12662
17340,177.17912
17030,223.61484
17023,208.161
17006,407.13232
16220,485.65802
19375,140.56616
16656,501.0634
15440,592.6395
15442,323.0126
18816,428.70117
17306,235.00064
19435,99.35666
18823,363.18088
18631,155.19524
16680,522.90594
16616,459.52872
15413,302.5708
18925,79.1358
18640,375.80624
18651,289.84827
18844,375.50763
19492,85.60256
17090,205.50601
17876,174.24911
18812,489.44946
15416,348.02878
18980,85.42757
18321,271.23648
18512,392.3205
16134,340.8
18828,351.597
17730,147.13336
17886,160.39836
17721,180.8079
15460,299.7352
18627,401.4179
16036,316.5806
17076,178.97563
18225,471.28314
15422,327.20453
15484,363.66595
18420,387.93008
18962,142.24132
16849,464.48685
16876,522.7912
16879,458.74597
19310,174.79607
19460,66.12474
15227,345.8849
15090,357.29074
19465,111.9526
19335,130.62671
16059,358.5571
19094,19.92159
18612,382.37326
18629,463.4662
16735,574.8752
15026,335.0116
16727,610.3957
16748,578.85175
16750,557.247
16333,571.47986
15082,308.65826
15102,352.9395
15221,329.55338
15047,246.6758
15206,285.49667
15001,315.86133
15301,362.6082
15225,218.1816
15367,345.396
15434,242.49197
15423,338.3298
15213,290.07098
15358,356.65244
15317,336.01743
16321,421.93793
15219,268.54285
16229,332.20096
15211,317.7628
15483,252.51814
15004,340.64917
15060,349.387
15378,316.5385
15650,403.219
15670,344.4415
15611,359.4204
15688,352.88672
15492,300.49118
18223,467.0746
15446,433.71997
15463,329.92065
16833,486.68738
16858,470.57834
16871,423.97745
16845,513.4293
16834,430.91666
19520,186.55399
19475,88.192924
15865,447.917
19372,100.7004
19010,106.1287
19041,104.873
15207,288.55316
19330,165.1489
19061,22.368294
19081,38.693188
15065,318.05063
19060,99.2569
18615,278.71133
18446,331.23853
16701,571.69037
15215,298.0907
16733,636.7384
16743,589.2308
15223,261.5995
15321,335.63922
15145,282.7768
15133,298.82846
15045,278.6167
15085,314.33847
15106,296.68524
15136,305.0278
15088,227.46544
15311,343.5917
16120,332.81573
15217,315.82297
15366,275.87604
15376,365.98203
15479,335.42615
15062,295.9196
15012,314.93768
15660,256.3242
15624,321.37827
15902,522.29553
19601,83.15548
17046,161.20708
19103,9.587442
16507,183.83788
19605,99.54196
18248,476.80457
16502,216.24728
16508,241.3368
17003,137.53796
17038,239.32368
18104,126.48954
18037,151.09715
17960,263.9192
19142,16.26863
18051,188.7042
18064,165.36185
19131,48.48912
17952,334.75504
17933,216.7403
18106,138.80376
18092,192.91602
17776,470.34976
16057,383.79266
17219,379.1139
85633,1153.6382
85350,40.181362
86334,1441.2441
85638,1360.7717
85609,1447.7349
85620,1397.9722
85605,1268.3931
86020,1576.4154
86036,1671.6622
86436,266.41733
86404,484.50217
85139,503.2
86413,912.56616
85643,1465.5751
85935,2178.873
85551,955.77014
86022,1736.8397
85616,1319.898
85607,1403.3213
86301,1608.8425
85641,1288.5626
85645,1082.5563
85735,840.62274
85332,989.56256
85739,1003.2587
85716,745.9086
85650,1344.8645
85618,998.37616
85623,1202.3967
86331,1539.0651
85354,367.59253
85387,442.22668
85328,145.60313
86314,1547.7437
85322,291.71176
85361,522.88464
85145,569.1208
85320,703.65784
85707,795.3416
86018,2133.6992
85540,1341.5428
85925,2595.3542
85936,1860.7924
85734,856.10974
85282,358.98846
85345,342.52625
85255,648.91223
85268,562.04895
85022,439.5489
85308,392.98138
85203,381.0277
85286,372.96524
85226,353.84665
85142,463.70898
85333,189.7029
85120,496.53064
85215,585.31384
85258,406.3613
85015,345.93286
85212,426.61038
85634,679.6186
87328,2359.1384
86054,1975.1964
85344,241.01399
86535,1587.206
85234,388.8311
85533,1778.1067
85306,379.28998
85016,368.69778
85172,395.27502
86433,676.0958
80219,1640.2057
80113,1653.031
80228,1838.5732
80401,2037.588
80215,1694.8292
80212,1636.7378
80929,1899.1285
80913,1758.5211
80207,1615.8652
80483,2649.9553
80482,3158.0374
81049,1622.4656
80643,1491.4244
81637,2825.1238
80463,2483.1565
80603,1553.0725
80602,1563.9042
80260,1650.9431
80640,1545.9948
81047,1111.9932
81631,2672.247
81501,1404.3175
80642,1530.1614
80733,1262.7922
82063,2761.4353
80516,1551.7292
80103,1548.2325
80136,1601.674
81643,2328.9072
80451,2696.5488
81635,2267.117
80863,2687.113
80106,2104.6968
81228,2811.898
81046,1735.1394
80939,1983.8993
80013,1728.8159
80024,1562.0254
80425,2191.6387
80453,2038.7667
80302,2145.399
80427,2739.0107
80419,1825.5516
80108,1933.7866
80310,1636.7126
80510,3105.9668
80444,3455.8386
80436,2943.0154
80802,1233.8627
80862,1442.6338
81136,2301.9688
80118,2216.6443
81210,3217.7363
80755,1182.3999
80758,1129.4039
80828,1692.8889
80461,3302.1733
81239,2798.532
81248,3023.5476
80824,1250.0173
81121,1883.0763
80821,1541.8656
80826,1661.2302
81425,2121.993
80101,1698.3093
81057,1176.262
81087,1251.3186
81133,2827.521
81301,2900.255
81433,3567.8926
81240,1893.0897
17701,351.8827
16101,342.40195
19107,11.833796
17603,107.589165
17948,473.20282
15448,294.4546
15370,364.3503
15379,370.58884
18220,517.2078
16501,205.39738
19602,114.336136
17985,368.7022
17967,386.6114
17964,326.42532
17404,131.57729
17945,392.8252
17981,350.41605
19606,155.85733
17951,224.5948
19530,165.78178
17067,163.02863
19124,20.721783
17033,139.89131
17064,206.14362
17077,152.00623
18065,216.08768
18066,207.46579
17929,179.91121
17972,259.77167
19133,23.81725
17980,304.13885
17922,219.01173
18032,103.48429
17982,298.11047
19551,189.54857
19559,176.59563
16426,369.2606
17517,165.8439
17728,308.58102
16143,317.4816
16430,195.59654
17271,335.5605
17522,120.408226
15904,596.75653
19125,5.926952
16412,401.2296
17569,189.20528
18045,112.4685
17102,95.607895
17737,311.49185
17754,282.80505
16636,601.9438
18619,453.4147
16613,625.35236
17235,190.48866
16820,447.93512
16421,240.2061
16655,505.45645
15960,561.5961
15922,529.8594
16407,481.87177
16668,547.2621
19518,100.6886
17081,154.61632
17505,110.32726
19503,141.09605
19538,156.03102
18063,91.52863
17566,179.40894
15547,577.2363
15531,644.1603
17562,173.91098
15956,561.79504
18195,142.4003
17543,143.70554
16874,538.56116
19126,68.012
18088,197.23677
19516,105.55762
19554,176.15375
17246,217.02016
16140,355.52863
17756,254.81528
17742,319.9307
16853,214.71883
16832,432.97675
16160,266.12845
16641,611.5814
16801,376.98138
16851,449.26926
18055,165.689
16637,468.55487
15957,520.69836
15961,529.8743
16639,563.7955
17247,216.80466
17519,147.02333
19505,180.94215
17250,229.94975
19547,137.73637
19536,145.3536
15501,680.1894
17364,153.03816
17331,205.17972
19363,138.66048
18071,242.54153
18086,139.7642
18232,357.00128
18661,459.88992
18351,106.81412
19128,82.00146
15201,254.05487
17319,148.01822
17120,104.46545
17111,142.21037
18012,126.9885
15560,684.2103
15510,753.70026
17302,174.75522
17036,141.53816
17098,328.9476
17313,221.28343
18966,61.844254
19056,25.756346
19067,23.686094
19040,77.13017
18942,125.46446
17045,194.07516
17813,286.6143
15687,551.0974
16023,388.4138
16041,404.09143
16928,496.38962
15825,477.74295
16218,402.25092
16942,498.87463
18837,397.20776
15662,352.07452
15618,352.89337
15680,291.7192
16946,475.14633
18831,425.95065
85035,325.57657
85353,299.09537
86443,674.7331
86024,2005.2039
85745,801.68634
85629,1103.3333
85351,351.596
85309,328.4365
86032,1597.1343
85912,1866.202
85939,1765.1954
85362,1267.5856
86303,1878.1901
85635,1310.977
86333,1351.0499
85934,2001.4003
86029,1596.1464
85704,755.701
85367,156.23875
85718,816.86523
85119,533.357
85135,620.5139
86338,1449.186
86351,1331.2324
85379,355.81113
85545,1020.61176
85932,2613.2173
85621,1265.2828
85924,1802.5704
85026,363.7721
85210,371.0244
85024,472.1178
85027,431.10425
85281,357.4957
85339,379.56943
86005,2151.4626
85048,391.89398
85207,528.89264
85009,323.41388
86053,1640.129
85930,2422.7927
85209,441.3221
86034,1936.451
85017,347.51984
86030,1738.6746
85087,648.7368
85639,1041.3853
85033,331.1917
85021,372.46075
85019,347.31195
86035,1490.991
86540,1990.068
86411,1357.6772
86025,1654.85
85603,1529.9149
85122,434.8813
86017,1976.3102
85714,765.8241
85742,749.1598
85388,383.86768
86322,1308.1981
85737,852.5236
85601,1166.4412
85336,32.712948
85325,456.04883
85173,926.883
85375,383.7024
85602,1249.8461
85701,726.6544
85630,1269.5819
86321,1129.6997
80521,1558.0363
81024,2197.7668
80620,1433.787
80442,2940.9175
80517,3032.1177
81212,2357.2427
81222,2540.5107
81030,1256.8507
81232,2265.331
81124,2381.603
80542,1532.3851
80634,1476.2767
80513,1584.4684
80545,2696.3875
80205,1597.7479
80832,1811.8212
81041,1186.8441
81612,3412.3477
81649,3215.9575
80536,2182.3108
80915,1927.01
80918,1980.4362
80121,1679.6508
80923,2069.3174
80520,1517.9761
80203,1607.4534
80951,2004.6388
81332,3186.931
81325,2207.5906
80652,1461.881
80018,1728.734
80218,1615.074
80017,1695.5764
80014,1714.1383
81522,2002.1565
81525,1475.064
81520,1502.5579
80645,1451.6007
80226,1686.566
80623,1448.306
80919,2229.9104
81023,1989.9017
80293,1593.1407
80290,1595.9213
80235,1686.525
80030,1623.7144
80466,2956.225
80135,2291.187
80481,2956.9048
80020,1625.0692
80452,3093.3052
80109,1944.5659
80015,1745.5052
80759,1256.2251
81101,2304.6863
80473,2658.2654
81328,2332.4526
80727,1215.5116
81428,2484.2385
81090,1181.4226
81073,1376.7498
81220,2866.3777
81243,2812.9246
81422,1835.0381
81432,2744.9365
80830,1796.622
81335,2105.9155
81076,1361.8671
81152,2797.688
81077,1248.2974
81131,2661.2468
87571,2681.266
87746,1515.9265
87123,1902.6415
87072,1715.9387
88317,2361.6123
88411,1190.6713
88023,1815.0188
88026,1809.2656
87510,2201.2795
88203,1251.641
87507,1943.6761
87124,1770.8267
87121,1664.7394
88041,1969.0973
88430,1324.167
88316,1833.965
88312,2273.7507
88301,1798.5066
87110,1602.5422
87016,1945.5203
88042,1720.9038
87537,2078.4053
87301,2007.7836
87320,2144.4004
88336,1786.0443
88421,1453.092
87565,2134.2275
87573,2798.0757
87731,2483.7527
87052,1696.4912
87566,1777.4537
88314,1956.4559
88114,1278.9894
87418,1835.5117
88436,1406.3429
87558,3125.6907
87753,2047.7227
87714,2322.863
88350,2064.5903
87519,2332.2139
88115,1312.9885
88034,1572.9039
87936,1264.3319
87580,2600.8455
87032,1887.0469
87724,1585.6248
87828,1428.2413
88401,1324.6841
88136,1520.1016
87012,2387.1694
87549,1943.1702
88232,1145.1641
87505,2356.3535
88007,1341.5049
87319,2026.4799
87017,2335.8193
88125,1256.299
88220,1217.802
87506,2218.4392
87122,2062.1548
87321,2251.3457
87538,2189.9863
87930,1317.1069
87943,2174.9258
87315,2188.1926
87548,1789.3394
87825,2168.5828
87064,2271.0264
87104,1511.9902
87037,2024.9102
88132,1263.1266
17066,285.17923
15864,439.9391
16638,281.15955
16678,416.21326
15771,463.93045
15827,407.05002
15841,398.4764
16249,380.44202
18445,522.0615
16623,400.14017
16914,456.61032
17729,538.19836
16920,410.07764
16948,657.0458
18853,352.26318
16927,611.21326
17060,337.89426
16621,513.5196
16654,193.56206
15764,480.25732
18371,361.36615
15537,399.97888
18469,395.55386
15729,473.35812
17029,153.25938
16659,376.15942
18814,289.19162
17239,374.0757
18421,516.8913
15716,330.3072
15765,484.78842
15756,367.5747
15713,387.27264
17211,333.16748
15362,374.96054
15337,391.8104
16416,460.069
15353,312.7004
19136,13.243262
19154,31.46398
19114,25.181576
16254,430.45142
17074,194.97964
19116,57.284878
16133,408.61996
18801,438.39957
16150,302.65912
16161,282.26657
19428,44.674774
19066,86.65506
17824,278.70377
16301,425.89175
17834,369.47748
16424,333.41403
18403,442.11966
17867,223.08574
17772,212.427
16404,441.78494
16372,416.81754
18246,413.91074
19333,127.707924
18346,565.1494
16316,351.1126
18301,208.28601
18643,287.47122
18642,229.24133
15430,306.0502
16153,420.72058
18824,383.15244
15458,345.4468
15438,299.72678
85726,750.2809
85341,598.5714
85615,1561.0972
86337,1699.125
85617,1280.0206
85710,804.7893
85708,817.87244
85748,847.6195
85037,316.41028
85940,2177.7832
85640,995.23846
85646,1121.059
85627,1154.9191
80504,1519.4707
81004,1663.2145
80525,1510.2634
80648,1617.4055
81007,1567.5438
81001,1446.4397
80819,2584.75
80221,1605.1287
80137,1729.3502
81640,2029.3973
80816,2616.3203
80424,3341.755
80723,1340.3263
80487,2529.5845
80917,1991.6414
80224,1654.4044
81082,1922.4928
80123,1677.6292
80654,1418.5631
81201,2817.3564
80421,2884.9067
80440,3185.561
80631,1431.5085
81507,1793.6096
80903,1830.3953
80808,1941.2688
80831,2059.3557
80435,3314.5813
80122,1716.5369
81653,2400.6511
81242,2679.8857
81059,1582.1583
80132,2252.581
80237,1704.8213
80470,2465.3552
80479,2737.9854
81521,1625.5956
80514,1540.8564
80447,3107.1724
80478,2699.4954
80468,2851.6995
80741,1311.6647
80729,1593.5092
81043,1092.6394
81064,1509.3519
80938,2032.7734
80927,2080.6167
80234,1622.8859
80305,1690.1593
80476,3492.2542
81650,2208.8596
81647,2357.8735
81144,2392.9739
81326,2175.166
80807,1237.7112
80804,1564.1648
81029,1264.9547
81225,3111.0564
80526,1634.1554
80209,1620.6904
80610,1545.2424
80926,2254.5547
81226,1780.0157
80649,1402.602
80011,1656.6573
80229,1581.7101
80003,1638.4784
81642,3152.1743
81625,2074.322
80621,1514.5051
80230,1644.4442
80465,2127.7864
80214,1648.1018
80204,1602.6324
80705,1315.4525
81320,2265.3633
81236,3251.5764
