Tract ID,Average Elevation
13277960800,90.47118
13277960500,96.90967
13277960100,101.57049
13277960200,97.52573
13235950300,84.27259
13235950100,76.27893
13113140304,264.91037
13113140307,243.725
13113140404,261.5209
13113140405,260.93524
13113140403,266.16522
13113140502,241.83536
13113140501,252.3359
13113140408,259.1688
13113140102,265.71967
13113140406,259.7943
13113140303,249.01213
13113140203,283.59424
13113140204,276.52322
13113140206,279.92264
13113140305,264.22418
13071970702,88.6459
13091960500,79.67217
13091960600,74.407326
13091960100,102.30757
13091960400,87.46878
13091960200,97.080185
13115000202,241.11436
13213010204,240.73985
13213010203,224.41507
13121002900,311.8864
13121010106,301.66772
13121010204,282.6883
13121006602,311.55304
13229960100,26.663754
13229960200,41.49589
13095010402,60.44605
13095010601,54.058617
13137000601,399.8821
13137000100,453.8641
13137000300,424.14496
13137000400,414.92444
13145120301,214.95424
13145120302,165.79132
13145120403,180.6916
13145120404,205.12892
13021013201,127.795784
13021011702,122.43948
13021012000,109.296036
13021013101,102.58502
13191110201,2.1591666
13191110102,4.1041265
13191110103,1.3941277
13169030305,162.5442
13169030303,147.76273
13169030304,162.25656
13169030306,158.80017
13169030105,150.23677
13169030106,135.89906
13005970100,54.191605
13013180104,302.34656
13013180302,249.07584
13013180501,277.15466
13013180502,249.47813
13013180203,282.1503
13013180103,264.47266
13013180303,266.30063
13013180402,254.13258
13153020106,113.38752
13241970102,791.01715
13241970304,701.7789
13241970303,663.21136
13241970103,861.3361
13241970101,798.6318
13237960201,161.70515
13237960101,138.9489
13245010513,100.15462
13245010708,100.576126
13245010710,91.234695
13245010903,109.29878
13245010711,88.093636
13245010707,92.42078
13245010905,62.20238
13245011000,41.95261
13265010200,163.2842
13121011624,337.23975
13299950100,45.4812
13299950900,39.608704
13299950200,44.680466
13299950600,35.93686
13299950500,35.01531
13299950700,40.173958
13057091001,288.67538
13269950301,170.42929
13269950302,157.74643
13073030106,101.2951
13073030105,90.473976
13073030307,112.19457
13073030308,72.27714
13073030503,129.51228
13073030505,128.50311
13073030401,110.30753
13073030504,131.12924
13139000800,374.49304
13073030306,102.0412
13187960206,393.6462
13187960105,444.12015
13187960104,388.02863
13187960205,456.98584
13187960106,620.0763
13187960203,544.3448
13187960204,412.96637
13187960103,420.36966
13039010602,1.5682755
13039010403,2.6532083
13095010900,54.841713
13191110300,1.0028682
13219030600,208.52852
13219030500,179.7954
13219030300,225.70018
13313001000,228.88095
13095011200,66.45686
13095011300,58.088367
13095011600,72.22308
13305970500,25.567503
13095001500,58.434532
13043950300,59.207657
13043950100,69.98185
13043950200,61.457172
13095010403,60.09482
13095011000,60.14167
13095001000,60.83393
13095010602,55.722538
13095010500,58.049328
13291000104,647.83203
13291000206,712.7236
13291000207,598.0198
13291000103,597.8536
13215010704,107.993454
13215010108,112.534706
13215010207,136.86449
13215010110,152.37672
13215010208,158.30646
13215010109,119.57897
13215010111,137.04326
13215010705,115.312965
13215010303,134.70032
13305970600,16.1258
13305970300,36.694496
13305970400,30.892874
13305970100,42.353355
13233010500,274.5105
13233010100,262.25226
13233010700,301.84454
13233010300,285.8293
13095010302,61.948975
13233010600,286.48596
13233010400,283.9148
13097080505,341.3583
13097080506,323.66718
13097080507,274.7078
13063040614,255.40976
13063040518,251.29239
13025960300,32.441357
13321950600,109.772804
13321950100,84.11889
13089023803,270.92902
13317010301,155.9009
13317010101,149.11078
13057090905,297.62134
13139001402,346.3384
13057091013,312.1694
13057090909,284.5176
13057091104,278.9919
13057090906,305.2854
13057090910,278.94452
13057090806,301.1767
13057090908,290.6881
13057090709,290.08014
13057091014,318.35995
13057091010,287.61905
13057090706,274.71524
13057090907,284.94736
13057091107,290.80206
13057091108,283.42996
13063040302,284.36694
13057091007,280.02283
13079070100,150.00813
13063040410,269.32233
13063040202,276.81964
13063040512,275.76575
13063040409,268.31772
13063040407,281.42892
13229960402,27.182415
13229960301,37.94482
13229960302,38.86853
13229960401,32.862465
13159010502,187.16286
13175950700,80.32199
13175950500,80.213585
13175951100,77.097534
13175950400,72.8225
13175950600,98.07211
13175950800,63.48857
13175950300,58.86522
13175950100,84.82688
13175950900,60.19537
13119890201,233.35251
13119890103,221.75632
13119890104,242.5799
13119890202,222.3342
13119890401,235.95346
13119890402,235.27132
13089022100,305.89844
13089023801,282.962
13063040509,278.07034
13063040510,287.93872
13151070204,232.15366
13151070307,233.59534
13215010802,111.5879
13271950200,73.77499
13063040513,272.91187
13067030603,337.49307
13067030257,311.06137
13067031416,282.81186
13067030111,274.15964
13067030243,331.91663
13067030907,316.80347
13067030260,318.1606
13067030261,310.00314
13067030240,295.61346
13067030246,336.3773
13021012102,128.9548
13021012101,135.79085
13021013503,103.364334
13021013409,139.39886
13021013604,126.22603
13021013603,114.117836
13021013411,121.574684
13003960200,61.08623
13003960300,50.034657
13003960100,69.13403
13217100600,201.18599
13217100202,224.10707
13217100400,225.03139
13063040606,269.7803
13063040609,270.4362
13099090500,53.268898
13099090400,63.779453
13099090200,80.95857
13067031209,307.07898
13067031207,293.9355
13067030507,320.5888
13067030506,324.62302
13057090101,347.9205
13057090606,322.6738
13057090605,287.8999
13057090710,295.06897
13057090703,332.13504
13057090301,285.11078
13057091009,285.119
13057090504,347.8189
13057090202,363.9877
13057090705,289.26343
13057090201,363.43027
13057090402,325.47665
13057090808,306.13284
13057090911,289.1984
13057091011,310.00876
13057090912,289.43967
13057090805,300.3646
13057090708,322.9462
13057090303,310.63333
13057090807,320.76907
13057090603,323.18652
13057090810,311.54614
13057090505,337.14212
13057090503,346.27948
13057090809,312.9041
13057090302,294.60764
13057090604,304.11752
13057090507,340.35788
13057090506,324.8032
13057090102,353.4655
13057090103,313.86514
13057090704,318.0496
13057090401,281.9192
13057090707,304.9209
13057091106,317.59625
13247060403,238.52603
13247060306,237.84605
13247060305,241.01552
13247060101,250.96164
13247060406,228.19829
13247060407,231.71564
13247060201,251.08492
13215011100,79.11578
13153021108,109.61799
13121011417,344.03766
13121011416,333.44592
13121011421,321.26376
13179990000,-0.2366053
13195020300,186.20612
13195020100,242.79182
13195020400,211.91196
13195020600,217.73766
13195020200,215.80719
13285961000,202.27635
13285960300,209.50685
13285960501,232.65117
13185010500,63.562496
13121011426,326.10684
13121011618,316.169
13121011612,283.08566
13121007705,277.8108
13121009601,295.8062
13121010121,319.7577
13185010601,67.492546
13117130105,365.22363
13135050308,291.33047
13285960800,222.09885
13135050306,309.8935
13185011302,60.212524
13179010103,22.694166
13179010205,24.284868
13285960901,220.66093
13185010900,59.153614
13089022800,303.18198
13089022900,302.79288
13115002100,207.62395
13185011402,58.906998
13285960600,241.05298
13285961100,237.48126
13285960700,224.66756
13089021412,291.75873
13089023601,299.35965
13089021307,295.90286
13089021415,278.81146
13089021417,269.9428
13089021305,311.38654
13185011100,63.64168
13141480300,141.61028
13121011505,337.38565
13121011422,284.3893
13121011424,309.19598
13185011301,55.26604
13089023000,316.37167
13089023101,291.72836
13089023102,305.1697
13089021306,311.77658
13089021308,289.5539
13089021913,313.3903
13089022203,306.53503
13241970302,510.3401
13121012300,312.6812
13089023214,268.61484
13089023313,279.71866
13089021101,291.22983
13089023107,291.36282
13089023108,291.25845
13159010501,172.04831
13159010503,164.26102
13209950300,56.94554
13209950200,66.408775
13209950100,70.45028
13297110503,262.59952
13297110504,287.16592
13089021217,303.59598
13089021409,283.73804
13089023111,281.94827
13089022010,304.82162
13089023113,303.76666
13089023209,296.4996
13089023211,261.04297
13135050105,343.55444
13135050205,289.52963
13135050415,273.80545
13057091105,317.44244
13057091012,297.80524
13089023115,295.91348
13089023422,255.10248
13089023424,252.25107
13089023427,248.92003
13089021204,300.48087
13133950301,145.6014
13133950302,160.4929
13121011439,291.4806
13121011429,325.17587
13121011441,315.13467
13121011444,296.42297
13121011644,319.65753
13121011652,317.96323
13121011656,333.24896
13121011509,312.85974
13121011634,344.18008
13121011651,328.3507
13089023212,283.03827
13097080509,312.32874
13249960100,149.08862
13249960200,147.01196
13303950500,107.97784
13303950700,109.62171
13303950400,127.257805
13303950300,115.497215
13303950100,109.466034
13119890300,218.95586
13089020802,307.30035
13089021911,319.1023
13089021410,275.85867
13089021503,288.25186
13121001001,284.30295
13121008903,252.57968
13121004300,320.00497
13121980000,301.3306
13097080303,337.53558
13097080304,343.0841
13089021208,303.35965
13097080508,330.1236
13089021210,312.85605
13089021211,304.36978
13089021808,302.9032
13089023410,263.31335
13089023411,256.83792
13089023413,253.92282
13089021604,288.50537
13089021910,318.55908
13089023112,298.6273
13089023114,282.2417
13089023213,262.46338
13081010300,121.09634
13081010100,108.12289
13135050315,288.17615
13121007603,300.71887
13121007604,276.45706
13121007703,274.01633
13021013900,94.75884
13021013408,137.23706
13021013605,139.56813
13021013800,104.414696
13267950100,60.99612
13267950300,50.68491
13089021213,327.6056
13089021301,309.32413
13089021812,302.2915
13089023311,260.18637
13089021908,302.03653
13089023504,279.4736
13089023505,273.59555
13089023506,273.73672
13157010400,256.2756
13157010500,231.60178
13157010200,258.50748
13157010300,251.57118
13089023426,241.99904
13081010500,116.85488
13081010400,101.50528
13299950300,40.3061
13011970200,256.9586
13011970400,225.7322
13011970300,276.23883
13011970100,295.74893
13121011306,283.43704
13243790200,117.28883
13243790100,119.802826
13135050416,253.33379
13121009501,266.20724
13223120601,294.44174
13223120104,289.86877
13267950202,40.667526
13135050425,292.9896
13287970300,106.473274
13281960302,817.32904
13281960301,667.2274
13215010301,126.28298
13135050430,287.77365
13115000401,196.63992
13115000403,193.76135
13115000203,205.33073
13115000402,194.25285
13115001705,221.18459
13115000204,186.0724
13115001704,259.8377
13115001703,263.62543
13089020700,309.01175
13215010401,126.81713
13215010402,118.76565
13215010501,99.135796
13215010602,87.04882
13215010605,101.95044
13215010701,116.13679
13215003200,75.8607
13215010702,109.608894
13179010600,3.1639886
13281960200,820.2804
13135050520,312.46912
13135050521,308.98535
13135050522,321.33084
13135050715,292.89783
13015960203,262.9336
13015961002,232.50876
13015960302,224.32278
13015960301,254.29214
13015960103,311.41473
13015960105,264.41937
13015960202,223.43799
13015960201,274.51294
13015960804,251.54901
13015960104,322.33102
13015960406,256.37256
13015961001,218.30673
13015960805,262.3979
13015960405,282.85977
13015960407,243.3327
13015960701,235.05711
13015960404,244.45085
13015960502,248.82576
13015960501,226.60011
13015960403,235.35931
13015960602,218.36812
13015960601,216.37096
13015960702,283.4624
13067031114,299.9455
13067031506,291.17538
13067030220,317.46976
13077170403,283.31775
13077170603,262.17975
13077170501,259.34213
13077170503,246.5604
13077170802,262.29572
13077170304,275.97375
13067030602,343.96133
13021010800,119.77553
13021011500,130.06723
13021011800,144.66817
13021011900,112.31026
13021012200,140.71364
13231010400,257.1781
13231010300,234.16805
13231010200,246.89162
13135050719,307.34192
13135050427,273.62683
13007960100,49.78606
13007960200,52.244743
13021010200,148.0547
13021010500,134.13467
13021011701,114.42192
13021010100,125.63619
13021013502,95.618034
13021012400,122.96931
13021012500,114.55364
13021012700,124.91782
13021012800,117.74235
13021012900,108.97612
13021013102,108.51671
13021013202,121.52943
13021011100,112.24213
13021013302,127.03849
13239960300,102.269394
13119890101,239.96051
13301970500,153.51917
13125010100,130.07356
13029920308,3.614958
13029920103,27.262976
13029920307,2.427663
13029920104,17.432024
13061960300,89.42753
13145120401,184.67928
13141480400,147.93803
13033950200,100.29664
13033950400,86.741554
13033950700,61.07576
13033950500,79.2835
13077170502,256.87198
13021010400,134.10817
13013180205,285.15262
13097080201,314.61295
13021012600,105.951416
13157010701,246.32661
13157010703,232.38164
13245010104,75.899086
13245010105,94.47601
13245010506,93.23027
13053020100,137.62924
13245010511,46.398426
13245010300,51.767555
13245010508,59.645668
13241970202,630.34283
13241970201,774.0041
13221960300,188.75943
13135050219,312.84857
13135050526,272.4308
13105000200,176.72653
13245000300,46.330936
13045910103,337.72873
13285960202,211.1929
13285960201,211.6243
13137000201,417.69528
13257970302,282.6081
13257970301,288.45618
13215001200,99.56999
13215001600,84.885056
13215001800,95.88586
13215001100,100.687805
13215002000,82.47788
13215002100,88.38398
13049010200,31.45761
13027960500,46.598736
13027960200,62.38095
13027960400,57.33492
13037950100,69.42951
13037950200,84.46526
13027960600,46.06645
13215002200,94.67334
13215002300,96.65692
13093970300,107.53927
13093970200,100.166794
13215002400,82.96927
13215002500,70.27528
13093970100,113.92332
13059130300,212.97763
13059150400,191.69247
13059002000,211.69179
13059000100,212.6823
13059140300,212.43207
13059150900,200.02036
13059001200,195.41318
13059130500,218.32993
13059140500,225.50322
13059150300,197.72063
13059150500,201.93332
13059140600,226.87184
13215002700,72.52151
13215002800,87.02357
13215002901,81.80772
13215002902,80.7112
13215003000,73.89795
13215003400,86.15645
13067031212,250.54762
13039990000,-0.28918394
13215010106,122.835945
13215010204,133.80354
13215010205,143.08128
13081010201,86.55602
13097080403,333.11804
13117130503,332.84738
13117130301,349.11276
13117130604,350.05038
13117130409,366.69644
13117130508,333.72482
13117130602,330.19046
13117130607,336.86432
13117130611,307.93417
13117130610,304.66772
13117130603,328.38846
13059000600,224.37437
13059000900,215.08891
13059001700,211.14708
13059001800,230.34283
13059001900,215.38635
13059002100,227.84203
13067030278,307.97046
13067030511,323.86853
13067030509,334.36493
13067031216,310.54898
13067031411,294.1207
13067030906,319.2562
13067030248,296.16943
13067030369,305.27188
13067030354,288.94388
13069010801,60.677975
13117130506,355.5066
13117130104,344.96786
13117130101,396.8569
13117130509,351.58084
13117130204,370.44345
13053020201,96.57128
13117130410,352.49084
13117130601,335.164
13059002200,206.66565
13059030200,208.27658
13059130400,221.2129
13117130302,337.0683
13117130608,317.62906
13117130201,326.50238
13117130103,371.7109
13117130102,364.3344
13117130202,355.97202
13117130203,356.5842
13117130406,365.07858
13117130306,333.34268
13117130304,331.9221
13117130307,342.19702
13135050542,282.76593
13059150600,215.24622
13059140400,235.48933
13117130303,347.40543
13117130505,336.37546
13117130504,334.90814
13117130305,352.2494
13051011006,1.1489743
13051011005,0.4238485
13215010606,113.89916
13215010502,98.528076
13059150800,206.92961
13145120198,223.18982
13145120200,256.71667
13073030103,93.17185
13191980000,6.0214815
13191990000,-0.3156173
13117130507,333.74124
13117130605,358.32526
13117130609,329.705
13117130606,339.08594
13117130205,367.64972
13215000200,122.33295
13051010806,1.6551517
13051004210,4.8933816
13051004212,4.5522037
13051004211,5.550171
13215000300,120.03797
13215000400,115.186
13215000800,110.98037
13215000900,108.148926
13215001000,102.5737
13069010500,73.857155
13069010100,74.79473
13069010600,78.85609
13069010200,73.414116
13051990000,-0.36143607
13051011600,4.601146
13051011300,11.935707
13051011400,11.462884
13051002100,4.882951
13051010801,6.1427526
13005970202,51.58838
13199970600,265.26605
13139000304,352.82236
13051004208,6.650453
13223120110,270.72366
13095000502,65.02475
13095000501,66.16619
13095011400,59.80956
13223120107,272.72107
13233010202,268.08533
13233010201,248.60745
13223120304,292.90195
13223120208,341.8568
13223120207,336.94333
13223120305,305.82886
13223120111,283.77243
13223120401,365.81805
13223120402,347.68008
13223120403,352.32275
13223120504,324.7491
13223120506,325.37286
13223120206,304.38077
13223120106,297.0922
13223120505,321.502
13223120606,304.76807
13223120105,265.53613
13223120109,299.17563
13121010212,296.98276
13223120205,327.00833
13223120307,303.76465
13223120607,308.16095
13223120306,316.856
13223120507,303.54218
13223120108,300.60226
13127001002,4.1107936
13127001001,0.6544375
13127000702,2.3155665
13127000201,1.2126727
13127000302,0.87787145
13127000301,0.02125255
13127000303,1.5382488
13127000406,2.7454574
13127000407,6.944933
13127000602,1.5452695
13127000409,3.716578
13127000701,5.324927
13127000202,1.8219697
13127000405,4.8517494
13127000601,5.2015834
13127000408,5.5403485
13127000103,3.6146398
13127000104,1.2945406
13297110301,252.77824
13139001102,364.0718
13139001501,340.2318
13139001302,302.74384
13139001607,360.09076
13139001605,312.9635
13287970201,118.33658
13287970202,111.43597
13067030259,316.1483
13067030242,319.53177
13067030258,320.5766
13067030249,316.72104
13297110302,253.19029
13297110801,240.11531
13297110802,233.31865
13297110702,246.82765
13297110509,278.58014
13297110101,266.62338
13297110102,251.15002
13297110510,265.21112
13297110701,237.0476
13051004207,7.742433
13121010115,287.17676
13121010117,306.45718
13139001101,367.8169
13139001606,356.5763
13067030340,342.1365
13067030343,312.6194
13215010304,144.13257
13215010209,163.4022
13215010206,150.77567
13121010120,275.52844
13121011419,332.38458
13151070109,252.03207
13151070114,227.30836
13151070310,244.58496
13151070113,242.23859
13309780200,64.038025
13309780100,53.563366
13095001403,55.58011
13051004400,6.6923547
13139001004,340.1498
13115001600,195.0996
13245010107,74.875336
13245010512,103.30744
13245010904,106.199646
13245010709,98.56636
13063040306,282.14026
13135050549,307.54395
13305970201,32.65216
13305970202,27.30275
13067030367,332.44724
13067031317,294.00113
13067030909,309.37463
13067031516,295.5952
13067030245,297.36856
13067031006,325.5982
13067031221,266.58218
13067030241,307.24252
13067030251,307.017
13067030270,288.33487
13067030508,333.78873
13067030912,334.42545
13067031315,284.63434
13067030357,323.23474
13067031122,319.44128
13067030910,320.04684
13067031007,323.2712
13067031219,289.4492
13067031510,286.0163
13067030268,316.04602
13067030256,319.19766
13067031417,284.11493
13067031513,284.17444
13067031511,291.09598
13067031512,287.27386
13067030264,311.39975
13067030265,338.13303
13067030250,325.48276
13067030269,313.75458
13067030263,300.47397
13067030911,316.37424
13067031121,314.26785
13127000101,-0.2486881
13067030247,320.93176
13067031514,293.74878
13067031515,295.46664
13067030109,267.40982
13067030110,277.31656
13067030267,281.31198
13067031413,299.91922
13067031414,300.3125
13067030255,326.38312
13067031415,293.4366
13067030348,290.95068
13067031220,283.2414
13067031325,289.58905
13067030254,317.10217
13067031215,281.2711
13067030366,292.08557
13067030370,293.40424
13067030604,317.99567
13067030355,278.70422
13067031318,291.0806
13067030365,292.24854
13067031316,259.5095
13067030368,320.29166
13067030362,323.7746
13067030112,284.6947
13067030274,334.71207
13067030272,323.49597
13067030347,300.43695
13067030273,324.7749
13067030510,348.77435
13067030275,339.06927
13067031517,301.0828
13067030356,268.0022
13067031120,306.7817
13067030346,291.62408
13067030363,297.9611
13067030364,305.4435
13067030359,331.5638
13067030908,302.85468
13067031412,310.03006
13067030266,281.05573
13067030349,297.76776
13067030360,308.43503
13067030276,327.05554
13051004500,4.6829987
13067030253,328.90137
13067030277,318.86002
13067030252,302.3783
13067030358,313.9274
13067030353,275.99982
13067031410,303.27423
13067031213,253.78467
13067031323,294.31073
13067031217,301.73257
13067031321,273.2163
13067031320,309.9654
13067031322,292.04526
13067031314,259.34766
13067030361,298.05048
13067030108,275.6452
13067030244,285.99292
13067030350,334.4845
13067030262,302.29266
13067031518,285.79758
13067030271,289.82492
13067031324,294.03613
13067031319,290.77615
13067031214,249.81453
13067030113,297.77536
13067030352,291.41412
13067030351,296.55112
13067031119,311.55246
13067031218,293.31824
13071970800,83.17553
13097080405,315.73322
13097080514,265.49576
13097080408,315.19855
13097080407,334.59012
13097080105,275.34262
13097080106,285.2812
13097080305,322.8945
13097080104,282.87994
13097080512,317.36322
13097080607,308.0149
13097080204,300.34134
13097080107,278.59476
13097080307,316.22998
13097080306,316.86145
13097080406,300.4234
13097080608,319.66324
13097080203,311.96185
13097080513,288.7968
13097080606,261.12662
13097080605,296.18246
13097080515,282.9758
13063040416,272.60825
13063040525,251.3091
13135050528,323.80923
13135050530,319.58975
13135050529,325.76608
13169030101,135.83391
13169030200,150.26448
13245010101,59.559044
13245010706,61.513916
13245010507,89.553665
13245010203,103.26776
13245010201,85.16171
13245000100,89.55645
13245010400,45.15777
13277960301,107.042404
13277960302,107.76799
13277960401,110.48801
13277960402,105.2276
13277960602,105.15693
13277960601,101.515884
13063040308,291.13577
13063040204,296.64615
13063040414,272.30673
13063040521,260.87
13135050218,310.30557
13135050317,292.78226
13165960200,62.622658
13165960100,66.07841
13135050318,280.0141
13135050215,289.66318
13063040615,264.08698
13063040617,251.65508
13063040203,293.45633
13063040417,268.22324
13063040522,268.3333
13063040523,279.27893
13135050322,285.9094
13135050321,290.46735
13047030600,222.37216
13047030100,278.25583
13047030402,223.51741
13183980000,34.291218
13135050433,312.10355
13135050435,278.42075
13139001405,361.621
13139001406,363.15726
13139000402,356.84647
13139000401,341.38266
13139000601,350.6767
13139000502,348.44308
13139000602,336.29794
13139000902,366.58374
13139001204,321.12173
13139000307,350.9503
13139001609,314.36664
13139001610,329.45767
13139001005,359.71582
13139001007,363.17612
13139001008,366.9728
13139000901,374.53998
13139001612,273.9656
13139001611,284.20743
13139000703,341.84647
13139001006,340.30948
13139000704,311.38257
13139000501,343.7404
13139000206,398.21573
13139001303,333.56427
13139001304,347.4137
13139001203,371.95334
13139000205,360.3333
13139000306,342.08353
13159010100,178.93057
13159010200,194.18878
13245000600,39.57646
13317010302,143.80663
13067030107,310.6974
13067031409,278.47626
13135050539,285.91324
13135050536,295.3228
13067030413,301.59845
13067030414,297.33414
13067030412,302.19333
13071970400,86.46007
13077170801,243.01082
13077170303,253.01768
13077170404,275.68658
13077170405,270.90607
13077170406,272.7903
13023790200,100.356285
13023790100,113.309135
13067030341,320.54208
13103030204,23.79917
13103030401,10.495553
13103030303,16.729424
13067030342,328.4783
13067030409,296.62872
13067030410,306.63486
13067030408,306.74146
13067030407,303.81406
13099090300,69.2547
13099090100,62.57281
13067030236,312.48608
13063040519,284.59488
13063980000,299.6777
13067030411,310.73315
13067030344,296.79907
13067030345,284.9344
13067031113,306.0063
13135050541,269.8733
13293010500,217.58804
13293010600,153.21814
13293010201,215.76291
13293010300,229.18367
13293010202,241.70592
13293010100,213.09497
13307960100,139.55544
13307960200,138.07683
13067031115,297.79218
13067031116,295.4148
13067031507,283.42484
13067031117,294.08835
13299950400,41.206238
13015960901,224.37523
13015960101,265.97726
13067031118,291.9567
13067030233,303.72168
13179010101,15.299759
13179010102,22.61414
13179010206,24.042137
13179010207,24.08953
13179010208,25.941742
13179010501,1.979584
13231010101,251.66753
13231010102,248.85559
13311950202,476.63574
13067030235,316.19586
13135050725,299.21396
13135050729,279.83246
13135050722,279.2672
13245000700,41.80162
13245001000,57.184162
13245010510,49.809483
13245010509,71.12085
13245000200,54.227837
13245001100,127.294716
13245001200,102.121956
13245001300,57.56628
13245001400,45.57052
13175950202,90.12316
13175950201,73.42265
13175951400,80.9064
13213010201,502.5634
13083040102,305.94315
13121011100,303.29248
13121011202,310.14
13217100902,233.42441
13217100903,229.99646
13051011107,0.5914806
13051010807,1.4167885
13051011108,0.6503841
13051011200,12.201668
13051011500,0.42791775
13169030103,137.4661
13139000102,301.318
13139000702,278.6194
13139000101,366.1121
13139001202,306.02036
13139000204,367.29483
13139000203,407.39728
13139000303,364.2361
13139000305,363.51968
13139001404,363.0152
13139001502,335.68503
13139001603,304.8232
13019970100,79.97788
13019970500,66.652626
13019970300,69.99532
13019970400,70.83993
13019970600,61.72669
13019970200,85.23969
13121001802,299.26193
13121002801,300.85303
13121001801,295.89752
13121011628,293.3886
13121010214,292.2851
13121011515,312.75055
13121010519,304.1614
13121010534,289.28143
13121010523,295.07974
13121010312,252.15053
13121002802,301.40005
13121011902,312.5942
13121011508,326.56055
13121011658,325.82123
13121011307,278.19406
13121010801,298.5992
13121010802,292.45474
13121001702,292.28235
13121008702,263.81723
13121008802,265.71252
13121010219,284.9574
13121007302,255.83759
13121007711,279.60794
13121011203,304.5904
13121001502,298.76077
13121008801,250.82458
13121008908,275.44775
13121009002,254.48105
13121009001,265.0801
13121007301,276.09467
13121010313,247.4596
13121010305,268.04764
13121007707,272.2513
13121007708,272.39316
13121011204,292.35944
13121009106,251.9259
13121009202,261.68805
13121006702,290.9655
13121005503,289.84488
13121010126,291.3322
13121006701,291.662
13121009302,259.4176
13121009201,259.0149
13121009803,270.06232
13121009605,303.0931
13121010223,283.22812
13121009607,292.66794
13121008204,271.47446
13121008103,273.25006
13121008104,293.10797
13121010308,265.64215
13121000201,271.93033
13121010401,297.15836
13121001501,304.92227
13121010314,249.06233
13121010311,237.48827
13121010536,274.8066
13121010524,292.47113
13121010518,273.2026
13121010531,273.22876
13121010538,271.8433
13121001302,279.97516
13121009503,289.23947
13121011443,315.65637
13121009407,267.30582
13121009606,289.1277
13121011445,318.40076
13121011635,289.51263
13121010125,308.34995
13121011308,297.28857
13121011440,295.26175
13121011514,322.7726
13121011630,330.15314
13121011801,290.1244
13121011648,292.89954
13121010135,320.5096
13121010213,286.93338
13121010127,306.45114
13121010133,314.37997
13121010130,326.954
13121010310,247.11949
13121010218,295.64545
13121011446,315.5221
13121011513,322.91818
13121010221,300.88452
13121011631,324.01102
13121011437,318.37677
13121011632,314.42007
13121011627,296.21136
13121011642,331.4046
13121010129,313.77042
13121011660,331.35202
13121011433,323.19077
13121011633,325.11194
13121010535,295.9824
13121010128,285.3569
13121011510,313.15952
13121011645,338.7219
13121010309,258.27335
13121011442,326.47504
13121010136,271.20074
13121010137,305.12823
13121010004,270.4203
13121010005,282.61993
13121010007,288.8067
13121010402,260.859
13121011661,331.4093
13121001901,289.2688
13121001701,304.3276
13121011301,283.8563
13223120303,311.22693
13223120301,307.17584
13223120605,320.2809
13223120503,304.16232
13223120203,322.90195
13223120603,289.13577
13223120604,300.67673
13167960100,89.5227
13167960300,97.55916
13047030304,274.2294
13047030202,254.9236
13047030201,257.49606
13047030303,277.3025
13113140207,262.31223
13225040101,127.73598
13089020400,305.98077
13089020500,300.4115
13089020600,306.71506
13089020801,307.18552
13259950400,117.91801
13121001002,290.58286
13083040300,579.78986
13291000203,787.57745
13291000201,801.11017
13291000204,627.57904
13291000101,584.44354
13127000403,0.62662214
13121000700,284.60803
13201950200,50.453606
13201950300,49.954994
13201950100,48.21265
13181970100,125.393
13181970200,118.816414
13263960100,221.66495
13263960200,181.69885
13263960300,170.16597
13105000300,174.38647
13105000400,193.13597
13105000100,200.13052
13127000504,4.227324
13127000503,1.8686749
13083040200,437.4586
13259950100,153.23291
13089023802,257.70618
13089020100,263.5232
13089022302,295.09515
13089022007,300.01782
13089020200,293.6187
13089020300,303.85516
13089023425,246.83647
13315960200,90.27225
13315960400,98.17409
13315960300,113.51099
13319960300,115.47264
13319960200,94.2399
13319960400,97.81753
13055010100,265.25775
13055010300,335.98615
13055010600,234.2324
13121006802,291.14136
13121006900,284.4717
13121007001,267.89566
13121007400,278.53232
13029920301,3.7957041
13029920305,2.024757
13029920101,18.583958
13089021813,286.4159
13121007602,287.13287
13069010802,58.98958
13121002100,301.7024
13121002300,279.71603
13121007805,251.25504
13121007806,263.82025
13121002400,288.54535
13121002600,301.99002
13121003000,305.03036
13121003100,310.03223
13121003200,308.8009
13121003500,313.97626
13121003800,311.409
13121007807,272.264
13121007808,274.5134
13121007900,270.05292
13121008000,298.63925
13273120300,113.666985
13273120400,94.072716
13269950200,124.75136
13269950100,154.02263
13273120500,84.28081
13273120200,110.63567
13205090200,94.0525
13205090300,52.866505
13205090100,66.864716
13121004000,303.5037
13121004100,309.83267
13121004400,313.71396
13121004800,301.04172
13121003900,298.65097
13121004900,301.1491
13121005000,303.60727
13121005200,298.40045
13121005300,292.2434
13121008202,247.92824
13121008301,281.40598
13121008302,297.57126
13121008400,284.41766
13121008500,270.87073
13121008601,271.92896
13163960300,93.38666
13163960100,116.66772
13163960200,117.57435
13163960400,82.72347
13121005501,290.15323
13121005700,304.78046
13121005800,313.7207
13121006100,297.57288
13121006300,301.38266
13121006400,295.943
13121006500,301.9274
13121008602,256.73837
13315960100,66.75849
13153020400,104.678154
13153021300,110.89076
13073030202,115.48558
13073030203,127.369255
13073030603,108.234436
13035150300,208.12201
13121007500,288.88098
13051004209,2.5437438
13063040307,286.17865
13073030201,115.08589
13073030304,90.76079
13031110401,71.032646
13281960100,638.1141
13031110500,62.924335
13031110800,50.52823
13077170200,258.7891
13121006000,300.29416
13079070202,141.73958
